cosecha,maduracion,saldo,provision,pdponderado,rango_pd,Enalta_Privada,Bex,A,B,C,ConsumoOtros,Pyme,NoBanco,Gremio,Otros,Missing
202204,28,108623126.750000,469785.6232,0.054032,3. Medio II,0.056781,0.329477,0.291739,0.103755,0.039683,0.114176,0.029785,0.006705,0.026760,0.000361,0.000000
202204,33,74968507.900000,406104.3708,0.054032,3. Medio II,0.056781,0.329477,0.291739,0.103755,0.039683,0.114176,0.029785,0.006705,0.026760,0.000361,0.000000
202204,23,151902721.920000,1624421.6915,0.054032,3. Medio II,0.056781,0.329477,0.291739,0.103755,0.039683,0.114176,0.029785,0.006705,0.026760,0.000361,0.000000
202204,14,268170495.520000,4679519.8850,0.054032,3. Medio II,0.056781,0.329477,0.291739,0.103755,0.039683,0.114176,0.029785,0.006705,0.026760,0.000361,0.000000
202204,39,47397891.050000,261604.8790,0.054032,3. Medio II,0.056781,0.329477,0.291739,0.103755,0.039683,0.114176,0.029785,0.006705,0.026760,0.000361,0.000000
202204,40,43657666.790000,-17318.3258,0.054032,3. Medio II,0.056781,0.329477,0.291739,0.103755,0.039683,0.114176,0.029785,0.006705,0.026760,0.000361,0.000000
202204,32,81121406.000000,302010.1459,0.054032,3. Medio II,0.056781,0.329477,0.291739,0.103755,0.039683,0.114176,0.029785,0.006705,0.026760,0.000361,0.000000
202204,31,87592754.160000,346168.2384,0.054032,3. Medio II,0.056781,0.329477,0.291739,0.103755,0.039683,0.114176,0.029785,0.006705,0.026760,0.000361,0.000000
202204,22,162006070.110000,1157057.1706,0.054032,3. Medio II,0.056781,0.329477,0.291739,0.103755,0.039683,0.114176,0.029785,0.006705,0.026760,0.000361,0.000000
202204,27,116501986.700000,853170.7751,0.054032,3. Medio II,0.056781,0.329477,0.291739,0.103755,0.039683,0.114176,0.029785,0.006705,0.026760,0.000361,0.000000
202204,36,59186560.010000,212835.4128,0.054032,3. Medio II,0.056781,0.329477,0.291739,0.103755,0.039683,0.114176,0.029785,0.006705,0.026760,0.000361,0.000000
202204,35,64299665.050000,325424.6567,0.054032,3. Medio II,0.056781,0.329477,0.291739,0.103755,0.039683,0.114176,0.029785,0.006705,0.026760,0.000361,0.000000
202204,26,125148424.100000,656272.7537,0.054032,3. Medio II,0.056781,0.329477,0.291739,0.103755,0.039683,0.114176,0.029785,0.006705,0.026760,0.000361,0.000000
202204,38,51028986.150000,77711.7214,0.054032,3. Medio II,0.056781,0.329477,0.291739,0.103755,0.039683,0.114176,0.029785,0.006705,0.026760,0.000361,0.000000
202205,1,679091624.420000,-630964.4831,0.052800,3. Medio II,0.092145,0.333177,0.272540,0.097952,0.037908,0.097155,0.034711,0.007157,0.025273,0.000556,0.000000
202205,11,331892790.920000,5414750.7347,0.052800,3. Medio II,0.092145,0.333177,0.272540,0.097952,0.037908,0.097155,0.034711,0.007157,0.025273,0.000556,0.000000
202205,4,527659242.870000,4476961.5464,0.052800,3. Medio II,0.092145,0.333177,0.272540,0.097952,0.037908,0.097155,0.034711,0.007157,0.025273,0.000556,0.000000
202205,23,159301181.880000,1601811.8016,0.052800,3. Medio II,0.092145,0.333177,0.272540,0.097952,0.037908,0.097155,0.034711,0.007157,0.025273,0.000556,0.000000
202205,3,566413174.210000,5388501.7312,0.052800,3. Medio II,0.092145,0.333177,0.272540,0.097952,0.037908,0.097155,0.034711,0.007157,0.025273,0.000556,0.000000
202205,2,616420663.690000,1672049.6966,0.052800,3. Medio II,0.092145,0.333177,0.272540,0.097952,0.037908,0.097155,0.034711,0.007157,0.025273,0.000556,0.000000
202205,14,275565468.590000,4106575.6211,0.052800,3. Medio II,0.092145,0.333177,0.272540,0.097952,0.037908,0.097155,0.034711,0.007157,0.025273,0.000556,0.000000
202205,0,771195285.790000,7772666.5487,0.052800,3. Medio II,0.092145,0.333177,0.272540,0.097952,0.037908,0.097155,0.034711,0.007157,0.025273,0.000556,0.000000
202205,6,457709132.400000,4818383.9290,0.052800,3. Medio II,0.092145,0.333177,0.272540,0.097952,0.037908,0.097155,0.034711,0.007157,0.025273,0.000556,0.000000
202205,18,217633561.550000,1875508.6693,0.052800,3. Medio II,0.092145,0.333177,0.272540,0.097952,0.037908,0.097155,0.034711,0.007157,0.025273,0.000556,0.000000
202205,5,492912820.550000,6119263.0333,0.052800,3. Medio II,0.092145,0.333177,0.272540,0.097952,0.037908,0.097155,0.034711,0.007157,0.025273,0.000556,0.000000
202205,16,244100690.430000,2437423.2742,0.052800,3. Medio II,0.092145,0.333177,0.272540,0.097952,0.037908,0.097155,0.034711,0.007157,0.025273,0.000556,0.000000
202205,12,311202162.850000,4499529.2622,0.052800,3. Medio II,0.092145,0.333177,0.272540,0.097952,0.037908,0.097155,0.034711,0.007157,0.025273,0.000556,0.000000
202205,9,376613013.400000,4071569.1567,0.052800,3. Medio II,0.092145,0.333177,0.272540,0.097952,0.037908,0.097155,0.034711,0.007157,0.025273,0.000556,0.000000
202205,8,401417783.510000,5466916.6583,0.052800,3. Medio II,0.092145,0.333177,0.272540,0.097952,0.037908,0.097155,0.034711,0.007157,0.025273,0.000556,0.000000
202205,10,352473686.260000,5473802.9593,0.052800,3. Medio II,0.092145,0.333177,0.272540,0.097952,0.037908,0.097155,0.034711,0.007157,0.025273,0.000556,0.000000
202205,7,427512075.640000,4822836.1869,0.052800,3. Medio II,0.092145,0.333177,0.272540,0.097952,0.037908,0.097155,0.034711,0.007157,0.025273,0.000556,0.000000
202205,13,293962725.420000,5123346.8545,0.052800,3. Medio II,0.092145,0.333177,0.272540,0.097952,0.037908,0.097155,0.034711,0.007157,0.025273,0.000556,0.000000
202205,31,91031824.600000,62670.5189,0.052800,3. Medio II,0.092145,0.333177,0.272540,0.097952,0.037908,0.097155,0.034711,0.007157,0.025273,0.000556,0.000000
202205,36,62483044.170000,119900.9094,0.052800,3. Medio II,0.092145,0.333177,0.272540,0.097952,0.037908,0.097155,0.034711,0.007157,0.025273,0.000556,0.000000
202205,22,170774973.600000,1902148.2503,0.052800,3. Medio II,0.092145,0.333177,0.272540,0.097952,0.037908,0.097155,0.034711,0.007157,0.025273,0.000556,0.000000
202205,30,98571083.830000,617915.9322,0.052800,3. Medio II,0.092145,0.333177,0.272540,0.097952,0.037908,0.097155,0.034711,0.007157,0.025273,0.000556,0.000000
202205,39,50070671.020000,247954.8092,0.052800,3. Medio II,0.092145,0.333177,0.272540,0.097952,0.037908,0.097155,0.034711,0.007157,0.025273,0.000556,0.000000
202205,20,194017597.970000,2568637.1061,0.052800,3. Medio II,0.092145,0.333177,0.272540,0.097952,0.037908,0.097155,0.034711,0.007157,0.025273,0.000556,0.000000
202205,28,113875671.100000,752693.0396,0.052800,3. Medio II,0.092145,0.333177,0.272540,0.097952,0.037908,0.097155,0.034711,0.007157,0.025273,0.000556,0.000000
202205,15,259679558.510000,2834069.0325,0.052800,3. Medio II,0.092145,0.333177,0.272540,0.097952,0.037908,0.097155,0.034711,0.007157,0.025273,0.000556,0.000000
202205,33,79291814.760000,-44481.4532,0.052800,3. Medio II,0.092145,0.333177,0.272540,0.097952,0.037908,0.097155,0.034711,0.007157,0.025273,0.000556,0.000000
202205,21,182120358.530000,1619073.9593,0.052800,3. Medio II,0.092145,0.333177,0.272540,0.097952,0.037908,0.097155,0.034711,0.007157,0.025273,0.000556,0.000000
202205,17,229932944.580000,2518906.9041,0.052800,3. Medio II,0.092145,0.333177,0.272540,0.097952,0.037908,0.097155,0.034711,0.007157,0.025273,0.000556,0.000000
202205,38,53758545.300000,111815.3910,0.052800,3. Medio II,0.092145,0.333177,0.272540,0.097952,0.037908,0.097155,0.034711,0.007157,0.025273,0.000556,0.000000
202205,19,206062351.260000,2352495.5389,0.052800,3. Medio II,0.092145,0.333177,0.272540,0.097952,0.037908,0.097155,0.034711,0.007157,0.025273,0.000556,0.000000
202205,27,122354013.960000,1041273.9929,0.052800,3. Medio II,0.092145,0.333177,0.272540,0.097952,0.037908,0.097155,0.034711,0.007157,0.025273,0.000556,0.000000
202205,25,140418259.670000,1331697.0135,0.052800,3. Medio II,0.092145,0.333177,0.272540,0.097952,0.037908,0.097155,0.034711,0.007157,0.025273,0.000556,0.000000
202205,40,46196684.830000,96944.7358,0.052800,3. Medio II,0.092145,0.333177,0.272540,0.097952,0.037908,0.097155,0.034711,0.007157,0.025273,0.000556,0.000000
202205,34,73181462.910000,674458.4231,0.052800,3. Medio II,0.092145,0.333177,0.272540,0.097952,0.037908,0.097155,0.034711,0.007157,0.025273,0.000556,0.000000
202205,26,130620595.820000,930963.7533,0.052800,3. Medio II,0.092145,0.333177,0.272540,0.097952,0.037908,0.097155,0.034711,0.007157,0.025273,0.000556,0.000000
202205,24,149286203.300000,1365287.1951,0.052800,3. Medio II,0.092145,0.333177,0.272540,0.097952,0.037908,0.097155,0.034711,0.007157,0.025273,0.000556,0.000000
202205,32,84655525.710000,611646.6725,0.052800,3. Medio II,0.092145,0.333177,0.272540,0.097952,0.037908,0.097155,0.034711,0.007157,0.025273,0.000556,0.000000
202205,37,58131957.630000,194903.0474,0.052800,3. Medio II,0.092145,0.333177,0.272540,0.097952,0.037908,0.097155,0.034711,0.007157,0.025273,0.000556,0.000000
202205,29,105796248.610000,976751.7397,0.052800,3. Medio II,0.092145,0.333177,0.272540,0.097952,0.037908,0.097155,0.034711,0.007157,0.025273,0.000556,0.000000
202205,35,67667319.440000,251206.8142,0.052800,3. Medio II,0.092145,0.333177,0.272540,0.097952,0.037908,0.097155,0.034711,0.007157,0.025273,0.000556,0.000000
202206,14,270856780.490000,3164584.2639,0.049809,3. Medio II,0.124054,0.376721,0.217025,0.105088,0.038371,0.070717,0.040448,0.005968,0.020972,0.000069,0.000008
202206,8,389472311.860000,4663675.9205,0.049809,3. Medio II,0.124054,0.376721,0.217025,0.105088,0.038371,0.070717,0.040448,0.005968,0.020972,0.000069,0.000008
202206,28,111614901.610000,749813.2086,0.049809,3. Medio II,0.124054,0.376721,0.217025,0.105088,0.038371,0.070717,0.040448,0.005968,0.020972,0.000069,0.000008
202206,2,589157871.310000,1887526.2778,0.049809,3. Medio II,0.124054,0.376721,0.217025,0.105088,0.038371,0.070717,0.040448,0.005968,0.020972,0.000069,0.000008
202206,13,286649724.540000,4728774.5968,0.049809,3. Medio II,0.124054,0.376721,0.217025,0.105088,0.038371,0.070717,0.040448,0.005968,0.020972,0.000069,0.000008
202206,0,746480925.440000,7511757.4129,0.049809,3. Medio II,0.124054,0.376721,0.217025,0.105088,0.038371,0.070717,0.040448,0.005968,0.020972,0.000069,0.000008
202206,29,104066533.600000,341201.9173,0.049809,3. Medio II,0.124054,0.376721,0.217025,0.105088,0.038371,0.070717,0.040448,0.005968,0.020972,0.000069,0.000008
202206,4,506173437.330000,5739791.8818,0.049809,3. Medio II,0.124054,0.376721,0.217025,0.105088,0.038371,0.070717,0.040448,0.005968,0.020972,0.000069,0.000008
202206,3,542473669.310000,5133484.2374,0.049809,3. Medio II,0.124054,0.376721,0.217025,0.105088,0.038371,0.070717,0.040448,0.005968,0.020972,0.000069,0.000008
202206,1,651045899.370000,-604775.7432,0.049809,3. Medio II,0.124054,0.376721,0.217025,0.105088,0.038371,0.070717,0.040448,0.005968,0.020972,0.000069,0.000008
202206,11,322323929.470000,5132802.0760,0.049809,3. Medio II,0.124054,0.376721,0.217025,0.105088,0.038371,0.070717,0.040448,0.005968,0.020972,0.000069,0.000008
202206,24,146941137.150000,1288344.4482,0.049809,3. Medio II,0.124054,0.376721,0.217025,0.105088,0.038371,0.070717,0.040448,0.005968,0.020972,0.000069,0.000008
202206,6,442292818.190000,6131640.9178,0.049809,3. Medio II,0.124054,0.376721,0.217025,0.105088,0.038371,0.070717,0.040448,0.005968,0.020972,0.000069,0.000008
202206,5,475111971.490000,6195491.4952,0.049809,3. Medio II,0.124054,0.376721,0.217025,0.105088,0.038371,0.070717,0.040448,0.005968,0.020972,0.000069,0.000008
202206,18,214921501.390000,1232658.2795,0.049809,3. Medio II,0.124054,0.376721,0.217025,0.105088,0.038371,0.070717,0.040448,0.005968,0.020972,0.000069,0.000008
202206,21,177340553.710000,1739662.5257,0.049809,3. Medio II,0.124054,0.376721,0.217025,0.105088,0.038371,0.070717,0.040448,0.005968,0.020972,0.000069,0.000008
202206,17,227617058.320000,2046538.4524,0.049809,3. Medio II,0.124054,0.376721,0.217025,0.105088,0.038371,0.070717,0.040448,0.005968,0.020972,0.000069,0.000008
202206,20,188266240.030000,1312641.4284,0.049809,3. Medio II,0.124054,0.376721,0.217025,0.105088,0.038371,0.070717,0.040448,0.005968,0.020972,0.000069,0.000008
202206,12,304291490.870000,4841500.8995,0.049809,3. Medio II,0.124054,0.376721,0.217025,0.105088,0.038371,0.070717,0.040448,0.005968,0.020972,0.000069,0.000008
202206,10,344203123.470000,4860824.5066,0.049809,3. Medio II,0.124054,0.376721,0.217025,0.105088,0.038371,0.070717,0.040448,0.005968,0.020972,0.000069,0.000008
202206,33,77567503.510000,471111.3554,0.049809,3. Medio II,0.124054,0.376721,0.217025,0.105088,0.038371,0.070717,0.040448,0.005968,0.020972,0.000069,0.000008
202206,16,240894068.660000,2253632.3500,0.049809,3. Medio II,0.124054,0.376721,0.217025,0.105088,0.038371,0.070717,0.040448,0.005968,0.020972,0.000069,0.000008
202206,31,89999117.180000,268697.9081,0.049809,3. Medio II,0.124054,0.376721,0.217025,0.105088,0.038371,0.070717,0.040448,0.005968,0.020972,0.000069,0.000008
202206,9,363447333.140000,5393687.6706,0.049809,3. Medio II,0.124054,0.376721,0.217025,0.105088,0.038371,0.070717,0.040448,0.005968,0.020972,0.000069,0.000008
202206,7,414378501.880000,5953454.5559,0.049809,3. Medio II,0.124054,0.376721,0.217025,0.105088,0.038371,0.070717,0.040448,0.005968,0.020972,0.000069,0.000008
202206,27,119763039.240000,187002.3148,0.049809,3. Medio II,0.124054,0.376721,0.217025,0.105088,0.038371,0.070717,0.040448,0.005968,0.020972,0.000069,0.000008
202206,15,255226580.260000,1891364.3312,0.049809,3. Medio II,0.124054,0.376721,0.217025,0.105088,0.038371,0.070717,0.040448,0.005968,0.020972,0.000069,0.000008
202206,35,66708410.720000,36207.4810,0.049809,3. Medio II,0.124054,0.376721,0.217025,0.105088,0.038371,0.070717,0.040448,0.005968,0.020972,0.000069,0.000008
202206,26,127864160.430000,835779.9867,0.049809,3. Medio II,0.124054,0.376721,0.217025,0.105088,0.038371,0.070717,0.040448,0.005968,0.020972,0.000069,0.000008
202206,38,52177881.500000,304775.3588,0.049809,3. Medio II,0.124054,0.376721,0.217025,0.105088,0.038371,0.070717,0.040448,0.005968,0.020972,0.000069,0.000008
202206,32,84101630.750000,158463.4581,0.049809,3. Medio II,0.124054,0.376721,0.217025,0.105088,0.038371,0.070717,0.040448,0.005968,0.020972,0.000069,0.000008
202206,19,201734041.090000,1992102.4738,0.049809,3. Medio II,0.124054,0.376721,0.217025,0.105088,0.038371,0.070717,0.040448,0.005968,0.020972,0.000069,0.000008
202206,36,61242038.440000,27133.3065,0.049809,3. Medio II,0.124054,0.376721,0.217025,0.105088,0.038371,0.070717,0.040448,0.005968,0.020972,0.000069,0.000008
202206,23,155814356.060000,1685082.2496,0.049809,3. Medio II,0.124054,0.376721,0.217025,0.105088,0.038371,0.070717,0.040448,0.005968,0.020972,0.000069,0.000008
202206,22,166325008.720000,1743805.1270,0.049809,3. Medio II,0.124054,0.376721,0.217025,0.105088,0.038371,0.070717,0.040448,0.005968,0.020972,0.000069,0.000008
202206,25,136223699.130000,716963.4213,0.049809,3. Medio II,0.124054,0.376721,0.217025,0.105088,0.038371,0.070717,0.040448,0.005968,0.020972,0.000069,0.000008
202206,30,96453708.100000,335623.5915,0.049809,3. Medio II,0.124054,0.376721,0.217025,0.105088,0.038371,0.070717,0.040448,0.005968,0.020972,0.000069,0.000008
202206,39,48057014.320000,155036.7325,0.049809,3. Medio II,0.124054,0.376721,0.217025,0.105088,0.038371,0.070717,0.040448,0.005968,0.020972,0.000069,0.000008
202206,34,72235215.400000,145832.6030,0.049809,3. Medio II,0.124054,0.376721,0.217025,0.105088,0.038371,0.070717,0.040448,0.005968,0.020972,0.000069,0.000008
202206,37,56223065.700000,167138.2348,0.049809,3. Medio II,0.124054,0.376721,0.217025,0.105088,0.038371,0.070717,0.040448,0.005968,0.020972,0.000069,0.000008
202207,12,302444298.910000,3741680.5577,0.048675,4. Medio I,0.142946,0.388039,0.205542,0.103469,0.031056,0.053688,0.046675,0.007387,0.019877,0.000292,0.000000
202207,8,386716776.420000,6316242.0348,0.048675,4. Medio I,0.142946,0.388039,0.205542,0.103469,0.031056,0.053688,0.046675,0.007387,0.019877,0.000292,0.000000
202207,24,146019692.320000,660888.7185,0.048675,4. Medio I,0.142946,0.388039,0.205542,0.103469,0.031056,0.053688,0.046675,0.007387,0.019877,0.000292,0.000000
202207,2,569837923.030000,1418146.5685,0.048675,4. Medio I,0.142946,0.388039,0.205542,0.103469,0.031056,0.053688,0.046675,0.007387,0.019877,0.000292,0.000000
202207,1,626520032.860000,-636309.1059,0.048675,4. Medio I,0.142946,0.388039,0.205542,0.103469,0.031056,0.053688,0.046675,0.007387,0.019877,0.000292,0.000000
202207,11,322721458.840000,5014555.4464,0.048675,4. Medio I,0.142946,0.388039,0.205542,0.103469,0.031056,0.053688,0.046675,0.007387,0.019877,0.000292,0.000000
202207,7,411188809.680000,4057667.1115,0.048675,4. Medio I,0.142946,0.388039,0.205542,0.103469,0.031056,0.053688,0.046675,0.007387,0.019877,0.000292,0.000000
202207,25,136646799.540000,846553.2623,0.048675,4. Medio I,0.142946,0.388039,0.205542,0.103469,0.031056,0.053688,0.046675,0.007387,0.019877,0.000292,0.000000
202207,0,710270696.420000,7200503.4690,0.048675,4. Medio I,0.142946,0.388039,0.205542,0.103469,0.031056,0.053688,0.046675,0.007387,0.019877,0.000292,0.000000
202207,10,343537580.670000,4823816.6175,0.048675,4. Medio I,0.142946,0.388039,0.205542,0.103469,0.031056,0.053688,0.046675,0.007387,0.019877,0.000292,0.000000
202207,6,437793432.080000,6224924.8862,0.048675,4. Medio I,0.142946,0.388039,0.205542,0.103469,0.031056,0.053688,0.046675,0.007387,0.019877,0.000292,0.000000
202207,3,526421798.240000,4744233.5919,0.048675,4. Medio I,0.142946,0.388039,0.205542,0.103469,0.031056,0.053688,0.046675,0.007387,0.019877,0.000292,0.000000
202207,21,175613961.750000,1676296.3064,0.048675,4. Medio I,0.142946,0.388039,0.205542,0.103469,0.031056,0.053688,0.046675,0.007387,0.019877,0.000292,0.000000
202207,20,189951006.950000,2002184.4910,0.048675,4. Medio I,0.142946,0.388039,0.205542,0.103469,0.031056,0.053688,0.046675,0.007387,0.019877,0.000292,0.000000
202207,4,494880042.770000,4626045.1079,0.048675,4. Medio I,0.142946,0.388039,0.205542,0.103469,0.031056,0.053688,0.046675,0.007387,0.019877,0.000292,0.000000
202207,16,241483444.680000,3042539.8159,0.048675,4. Medio I,0.142946,0.388039,0.205542,0.103469,0.031056,0.053688,0.046675,0.007387,0.019877,0.000292,0.000000
202207,17,227968272.950000,2502028.1761,0.048675,4. Medio I,0.142946,0.388039,0.205542,0.103469,0.031056,0.053688,0.046675,0.007387,0.019877,0.000292,0.000000
202207,27,118001480.880000,890266.3224,0.048675,4. Medio I,0.142946,0.388039,0.205542,0.103469,0.031056,0.053688,0.046675,0.007387,0.019877,0.000292,0.000000
202207,9,365366159.430000,5304266.5087,0.048675,4. Medio I,0.142946,0.388039,0.205542,0.103469,0.031056,0.053688,0.046675,0.007387,0.019877,0.000292,0.000000
202207,19,202381522.540000,1618034.6558,0.048675,4. Medio I,0.142946,0.388039,0.205542,0.103469,0.031056,0.053688,0.046675,0.007387,0.019877,0.000292,0.000000
202207,13,286131257.640000,3484473.0385,0.048675,4. Medio I,0.142946,0.388039,0.205542,0.103469,0.031056,0.053688,0.046675,0.007387,0.019877,0.000292,0.000000
202207,5,466543912.280000,5341062.7827,0.048675,4. Medio I,0.142946,0.388039,0.205542,0.103469,0.031056,0.053688,0.046675,0.007387,0.019877,0.000292,0.000000
202207,23,156966210.620000,1307488.4329,0.048675,4. Medio I,0.142946,0.388039,0.205542,0.103469,0.031056,0.053688,0.046675,0.007387,0.019877,0.000292,0.000000
202207,28,108834131.230000,186497.5931,0.048675,4. Medio I,0.142946,0.388039,0.205542,0.103469,0.031056,0.053688,0.046675,0.007387,0.019877,0.000292,0.000000
202207,32,83663746.940000,263463.2417,0.048675,4. Medio I,0.142946,0.388039,0.205542,0.103469,0.031056,0.053688,0.046675,0.007387,0.019877,0.000292,0.000000
202207,14,270025953.090000,2977383.7040,0.048675,4. Medio I,0.142946,0.388039,0.205542,0.103469,0.031056,0.053688,0.046675,0.007387,0.019877,0.000292,0.000000
202207,31,89837776.880000,227633.4986,0.048675,4. Medio I,0.142946,0.388039,0.205542,0.103469,0.031056,0.053688,0.046675,0.007387,0.019877,0.000292,0.000000
202207,18,215010372.730000,2138772.3943,0.048675,4. Medio I,0.142946,0.388039,0.205542,0.103469,0.031056,0.053688,0.046675,0.007387,0.019877,0.000292,0.000000
202207,15,254718193.180000,2795246.4878,0.048675,4. Medio I,0.142946,0.388039,0.205542,0.103469,0.031056,0.053688,0.046675,0.007387,0.019877,0.000292,0.000000
202207,22,165242757.690000,1192858.1393,0.048675,4. Medio I,0.142946,0.388039,0.205542,0.103469,0.031056,0.053688,0.046675,0.007387,0.019877,0.000292,0.000000
202207,29,102140587.900000,802173.4622,0.048675,4. Medio I,0.142946,0.388039,0.205542,0.103469,0.031056,0.053688,0.046675,0.007387,0.019877,0.000292,0.000000
202207,30,95553213.120000,263324.8145,0.048675,4. Medio I,0.142946,0.388039,0.205542,0.103469,0.031056,0.053688,0.046675,0.007387,0.019877,0.000292,0.000000
202207,33,77057097.420000,364132.8303,0.048675,4. Medio I,0.142946,0.388039,0.205542,0.103469,0.031056,0.053688,0.046675,0.007387,0.019877,0.000292,0.000000
202207,35,66467534.360000,173999.8360,0.048675,4. Medio I,0.142946,0.388039,0.205542,0.103469,0.031056,0.053688,0.046675,0.007387,0.019877,0.000292,0.000000
202207,38,51207176.770000,98945.6610,0.048675,4. Medio I,0.142946,0.388039,0.205542,0.103469,0.031056,0.053688,0.046675,0.007387,0.019877,0.000292,0.000000
202207,34,72010848.330000,144890.4232,0.048675,4. Medio I,0.142946,0.388039,0.205542,0.103469,0.031056,0.053688,0.046675,0.007387,0.019877,0.000292,0.000000
202207,26,126919624.360000,492854.0818,0.048675,4. Medio I,0.142946,0.388039,0.205542,0.103469,0.031056,0.053688,0.046675,0.007387,0.019877,0.000292,0.000000
202207,37,55853297.110000,144545.4981,0.048675,4. Medio I,0.142946,0.388039,0.205542,0.103469,0.031056,0.053688,0.046675,0.007387,0.019877,0.000292,0.000000
202207,36,60912580.300000,286739.7549,0.048675,4. Medio I,0.142946,0.388039,0.205542,0.103469,0.031056,0.053688,0.046675,0.007387,0.019877,0.000292,0.000000
202208,8,367634735.370000,5495800.2577,0.053252,3. Medio II,0.132233,0.388636,0.218565,0.102689,0.033084,0.051866,0.036064,0.008775,0.027594,0.000215,0.000000
202208,5,443810112.590000,7076677.3113,0.053252,3. Medio II,0.132233,0.388636,0.218565,0.102689,0.033084,0.051866,0.036064,0.008775,0.027594,0.000215,0.000000
202208,1,589735736.510000,-613099.5663,0.053252,3. Medio II,0.132233,0.388636,0.218565,0.102689,0.033084,0.051866,0.036064,0.008775,0.027594,0.000215,0.000000
202208,26,117636354.490000,736783.8217,0.053252,3. Medio II,0.132233,0.388636,0.218565,0.102689,0.033084,0.051866,0.036064,0.008775,0.027594,0.000215,0.000000
202208,0,669774310.820000,6768857.8609,0.053252,3. Medio II,0.132233,0.388636,0.218565,0.102689,0.033084,0.051866,0.036064,0.008775,0.027594,0.000215,0.000000
202208,30,89940561.930000,492006.0011,0.053252,3. Medio II,0.132233,0.388636,0.218565,0.102689,0.033084,0.051866,0.036064,0.008775,0.027594,0.000215,0.000000
202208,11,305799295.190000,3811261.2382,0.053252,3. Medio II,0.132233,0.388636,0.218565,0.102689,0.033084,0.051866,0.036064,0.008775,0.027594,0.000215,0.000000
202208,3,501046250.720000,4208157.3454,0.053252,3. Medio II,0.132233,0.388636,0.218565,0.102689,0.033084,0.051866,0.036064,0.008775,0.027594,0.000215,0.000000
202208,2,536678035.280000,1574651.1460,0.053252,3. Medio II,0.132233,0.388636,0.218565,0.102689,0.033084,0.051866,0.036064,0.008775,0.027594,0.000215,0.000000
202208,20,177500385.220000,1279599.1218,0.053252,3. Medio II,0.132233,0.388636,0.218565,0.102689,0.033084,0.051866,0.036064,0.008775,0.027594,0.000215,0.000000
202208,10,325477830.570000,4111255.0815,0.053252,3. Medio II,0.132233,0.388636,0.218565,0.102689,0.033084,0.051866,0.036064,0.008775,0.027594,0.000215,0.000000
202208,15,242166580.840000,2155884.9930,0.053252,3. Medio II,0.132233,0.388636,0.218565,0.102689,0.033084,0.051866,0.036064,0.008775,0.027594,0.000215,0.000000
202208,16,229310890.710000,2453391.1654,0.053252,3. Medio II,0.132233,0.388636,0.218565,0.102689,0.033084,0.051866,0.036064,0.008775,0.027594,0.000215,0.000000
202208,19,189587172.540000,2208412.6803,0.053252,3. Medio II,0.132233,0.388636,0.218565,0.102689,0.033084,0.051866,0.036064,0.008775,0.027594,0.000215,0.000000
202208,4,469653154.470000,4473231.5590,0.053252,3. Medio II,0.132233,0.388636,0.218565,0.102689,0.033084,0.051866,0.036064,0.008775,0.027594,0.000215,0.000000
202208,22,157689476.210000,1356255.0432,0.053252,3. Medio II,0.132233,0.388636,0.218565,0.102689,0.033084,0.051866,0.036064,0.008775,0.027594,0.000215,0.000000
202208,9,344538149.410000,4813912.1527,0.053252,3. Medio II,0.132233,0.388636,0.218565,0.102689,0.033084,0.051866,0.036064,0.008775,0.027594,0.000215,0.000000
202208,7,388634194.520000,5404890.1785,0.053252,3. Medio II,0.132233,0.388636,0.218565,0.102689,0.033084,0.051866,0.036064,0.008775,0.027594,0.000215,0.000000
202208,12,287571158.460000,3270270.4236,0.053252,3. Medio II,0.132233,0.388636,0.218565,0.102689,0.033084,0.051866,0.036064,0.008775,0.027594,0.000215,0.000000
202208,6,416248937.880000,4852455.9739,0.053252,3. Medio II,0.132233,0.388636,0.218565,0.102689,0.033084,0.051866,0.036064,0.008775,0.027594,0.000215,0.000000
202208,18,202546554.650000,1245461.7206,0.053252,3. Medio II,0.132233,0.388636,0.218565,0.102689,0.033084,0.051866,0.036064,0.008775,0.027594,0.000215,0.000000
202208,13,271484866.750000,2265453.0238,0.053252,3. Medio II,0.132233,0.388636,0.218565,0.102689,0.033084,0.051866,0.036064,0.008775,0.027594,0.000215,0.000000
202208,23,145265012.320000,743956.0202,0.053252,3. Medio II,0.132233,0.388636,0.218565,0.102689,0.033084,0.051866,0.036064,0.008775,0.027594,0.000215,0.000000
202208,28,103447113.720000,504785.6529,0.053252,3. Medio II,0.132233,0.388636,0.218565,0.102689,0.033084,0.051866,0.036064,0.008775,0.027594,0.000215,0.000000
202208,21,166537014.970000,1364095.9627,0.053252,3. Medio II,0.132233,0.388636,0.218565,0.102689,0.033084,0.051866,0.036064,0.008775,0.027594,0.000215,0.000000
202208,17,215314306.520000,2537191.3425,0.053252,3. Medio II,0.132233,0.388636,0.218565,0.102689,0.033084,0.051866,0.036064,0.008775,0.027594,0.000215,0.000000
202208,25,125870473.200000,478462.4074,0.053252,3. Medio II,0.132233,0.388636,0.218565,0.102689,0.033084,0.051866,0.036064,0.008775,0.027594,0.000215,0.000000
202208,32,77486314.290000,453781.4738,0.053252,3. Medio II,0.132233,0.388636,0.218565,0.102689,0.033084,0.051866,0.036064,0.008775,0.027594,0.000215,0.000000
