cosecha,codmes,maduracion,saldo_inicial,provisionporc,pdponderado,rango_pd,provisionporcacum,acumulado30
202209,202407,22,274711281.720000,0.001514,0.034069,4. Medio I,0.069870,0.077279
202209,202408,23,274711281.720000,0.001484,0.034069,4. Medio I,0.071354,0.077279
202209,202409,24,274711281.720000,-0.000342,0.034069,4. Medio I,0.071012,0.077279
202209,202410,25,274711281.720000,0.001120,0.034069,4. Medio I,0.072132,0.077279
202209,202411,26,274711281.720000,0.001612,0.034069,4. Medio I,0.073744,0.077279
202209,202412,27,274711281.720000,0.000301,0.034069,4. Medio I,0.074045,0.077279
202209,202501,28,274711281.720000,0.001687,0.034069,4. Medio I,0.075732,0.077279
202209,202502,29,274711281.720000,0.000822,0.034069,4. Medio I,0.076554,0.077279
202209,202503,30,274711281.720000,0.000725,0.034069,4. Medio I,0.077279,0.077279
202209,202504,31,274711281.720000,0.000955,0.034069,4. Medio I,0.078234,0.077279
202209,202505,32,274711281.720000,0.000804,0.034069,4. Medio I,0.079038,0.077279
202209,202506,33,274711281.720000,-0.000201,0.034069,4. Medio I,0.078837,0.077279
202209,202507,34,274711281.720000,0.000610,0.034069,4. Medio I,0.079447,0.077279
202209,202508,35,274711281.720000,0.000808,0.034069,4. Medio I,0.080255,0.077279
202209,202509,36,274711281.720000,0.000358,0.034069,4. Medio I,0.080613,0.077279
202209,202510,37,274711281.720000,0.000215,0.034069,4. Medio I,0.080828,0.077279
202210,202210,0,290780962.030000,0.010349,0.041273,4. Medio I,0.010349,0.076448
202210,202211,1,290780962.030000,-0.001217,0.041273,4. Medio I,0.009132,0.076448
202210,202212,2,290780962.030000,0.000180,0.041273,4. Medio I,0.009312,0.076448
202210,202301,3,290780962.030000,0.002374,0.041273,4. Medio I,0.011686,0.076448
202210,202302,4,290780962.030000,0.001380,0.041273,4. Medio I,0.013066,0.076448
202210,202303,5,290780962.030000,0.003536,0.041273,4. Medio I,0.016602,0.076448
202210,202304,6,290780962.030000,0.004410,0.041273,4. Medio I,0.021012,0.076448
202210,202305,7,290780962.030000,0.005296,0.041273,4. Medio I,0.026308,0.076448
202210,202306,8,290780962.030000,0.003945,0.041273,4. Medio I,0.030253,0.076448
202210,202307,9,290780962.030000,0.003870,0.041273,4. Medio I,0.034123,0.076448
202210,202308,10,290780962.030000,0.003518,0.041273,4. Medio I,0.037641,0.076448
202210,202309,11,290780962.030000,0.002366,0.041273,4. Medio I,0.040007,0.076448
202210,202310,12,290780962.030000,0.005119,0.041273,4. Medio I,0.045126,0.076448
202210,202311,13,290780962.030000,0.002332,0.041273,4. Medio I,0.047458,0.076448
202210,202312,14,290780962.030000,0.002735,0.041273,4. Medio I,0.050193,0.076448
202210,202401,15,290780962.030000,0.002498,0.041273,4. Medio I,0.052691,0.076448
202210,202402,16,290780962.030000,0.001714,0.041273,4. Medio I,0.054405,0.076448
202210,202403,17,290780962.030000,0.002324,0.041273,4. Medio I,0.056729,0.076448
202210,202404,18,290780962.030000,0.001978,0.041273,4. Medio I,0.058707,0.076448
202210,202405,19,290780962.030000,0.002832,0.041273,4. Medio I,0.061539,0.076448
202210,202406,20,290780962.030000,0.002227,0.041273,4. Medio I,0.063766,0.076448
202210,202407,21,290780962.030000,0.001536,0.041273,4. Medio I,0.065302,0.076448
202210,202408,22,290780962.030000,0.002815,0.041273,4. Medio I,0.068117,0.076448
202210,202409,23,290780962.030000,0.001160,0.041273,4. Medio I,0.069277,0.076448
202210,202410,24,290780962.030000,0.001592,0.041273,4. Medio I,0.070869,0.076448
202210,202411,25,290780962.030000,0.000902,0.041273,4. Medio I,0.071771,0.076448
202210,202412,26,290780962.030000,0.000866,0.041273,4. Medio I,0.072637,0.076448
202210,202501,27,290780962.030000,0.001294,0.041273,4. Medio I,0.073931,0.076448
202210,202502,28,290780962.030000,0.001028,0.041273,4. Medio I,0.074959,0.076448
202210,202503,29,290780962.030000,0.000680,0.041273,4. Medio I,0.075639,0.076448
202210,202504,30,290780962.030000,0.000809,0.041273,4. Medio I,0.076448,0.076448
202210,202505,31,290780962.030000,0.000221,0.041273,4. Medio I,0.076669,0.076448
202210,202506,32,290780962.030000,0.000558,0.041273,4. Medio I,0.077227,0.076448
202210,202507,33,290780962.030000,0.000856,0.041273,4. Medio I,0.078083,0.076448
202210,202508,34,290780962.030000,0.000076,0.041273,4. Medio I,0.078159,0.076448
202210,202509,35,290780962.030000,0.000376,0.041273,4. Medio I,0.078535,0.076448
202210,202510,36,290780962.030000,-0.000175,0.041273,4. Medio I,0.078360,0.076448
202211,202211,0,294602491.900000,0.010025,0.044435,4. Medio I,0.010025,0.083328
202211,202212,1,294602491.900000,-0.000996,0.044435,4. Medio I,0.009029,0.083328
202211,202301,2,294602491.900000,-0.000196,0.044435,4. Medio I,0.008833,0.083328
202211,202302,3,294602491.900000,0.000844,0.044435,4. Medio I,0.009677,0.083328
202211,202303,4,294602491.900000,0.002749,0.044435,4. Medio I,0.012426,0.083328
202211,202304,5,294602491.900000,0.004425,0.044435,4. Medio I,0.016851,0.083328
202211,202305,6,294602491.900000,0.004879,0.044435,4. Medio I,0.021730,0.083328
202211,202306,7,294602491.900000,0.005691,0.044435,4. Medio I,0.027421,0.083328
202211,202307,8,294602491.900000,0.006206,0.044435,4. Medio I,0.033627,0.083328
202211,202308,9,294602491.900000,0.004241,0.044435,4. Medio I,0.037868,0.083328
202211,202309,10,294602491.900000,0.003502,0.044435,4. Medio I,0.041370,0.083328
202211,202310,11,294602491.900000,0.004718,0.044435,4. Medio I,0.046088,0.083328
202211,202311,12,294602491.900000,0.002131,0.044435,4. Medio I,0.048219,0.083328
202211,202312,13,294602491.900000,0.002505,0.044435,4. Medio I,0.050724,0.083328
202211,202401,14,294602491.900000,0.002999,0.044435,4. Medio I,0.053723,0.083328
202211,202402,15,294602491.900000,0.002594,0.044435,4. Medio I,0.056317,0.083328
202211,202403,16,294602491.900000,0.003330,0.044435,4. Medio I,0.059647,0.083328
202211,202404,17,294602491.900000,0.003034,0.044435,4. Medio I,0.062681,0.083328
202211,202405,18,294602491.900000,0.002636,0.044435,4. Medio I,0.065317,0.083328
202211,202406,19,294602491.900000,0.003332,0.044435,4. Medio I,0.068649,0.083328
202211,202407,20,294602491.900000,0.002273,0.044435,4. Medio I,0.070922,0.083328
202211,202408,21,294602491.900000,0.002475,0.044435,4. Medio I,0.073397,0.083328
202211,202409,22,294602491.900000,0.000731,0.044435,4. Medio I,0.074128,0.083328
202211,202410,23,294602491.900000,0.001506,0.044435,4. Medio I,0.075634,0.083328
202211,202411,24,294602491.900000,0.001179,0.044435,4. Medio I,0.076813,0.083328
202211,202412,25,294602491.900000,0.001430,0.044435,4. Medio I,0.078243,0.083328
202211,202501,26,294602491.900000,0.001299,0.044435,4. Medio I,0.079542,0.083328
202211,202502,27,294602491.900000,0.000901,0.044435,4. Medio I,0.080443,0.083328
202211,202503,28,294602491.900000,0.001541,0.044435,4. Medio I,0.081984,0.083328
202211,202504,29,294602491.900000,0.000494,0.044435,4. Medio I,0.082478,0.083328
202211,202505,30,294602491.900000,0.000850,0.044435,4. Medio I,0.083328,0.083328
202211,202506,31,294602491.900000,0.000801,0.044435,4. Medio I,0.084129,0.083328
202211,202507,32,294602491.900000,0.000860,0.044435,4. Medio I,0.084989,0.083328
202211,202508,33,294602491.900000,0.000482,0.044435,4. Medio I,0.085471,0.083328
202211,202509,34,294602491.900000,0.000635,0.044435,4. Medio I,0.086106,0.083328
202211,202510,35,294602491.900000,0.000311,0.044435,4. Medio I,0.086417,0.083328
202212,202212,0,260433545.970000,0.010122,0.046020,4. Medio I,0.010122,0.078391
202212,202301,1,260433545.970000,-0.001190,0.046020,4. Medio I,0.008932,0.078391
202212,202302,2,260433545.970000,-0.000573,0.046020,4. Medio I,0.008359,0.078391
202212,202303,3,260433545.970000,0.002607,0.046020,4. Medio I,0.010966,0.078391
202212,202304,4,260433545.970000,0.005431,0.046020,4. Medio I,0.016397,0.078391
202212,202305,5,260433545.970000,0.003878,0.046020,4. Medio I,0.020275,0.078391
202212,202306,6,260433545.970000,0.003712,0.046020,4. Medio I,0.023987,0.078391
202212,202307,7,260433545.970000,0.004973,0.046020,4. Medio I,0.028960,0.078391
202212,202308,8,260433545.970000,0.002909,0.046020,4. Medio I,0.031869,0.078391
202212,202309,9,260433545.970000,0.003912,0.046020,4. Medio I,0.035781,0.078391
202212,202310,10,260433545.970000,0.002280,0.046020,4. Medio I,0.038061,0.078391
202212,202311,11,260433545.970000,0.003703,0.046020,4. Medio I,0.041764,0.078391
202212,202312,12,260433545.970000,0.002727,0.046020,4. Medio I,0.044491,0.078391
202212,202401,13,260433545.970000,0.002768,0.046020,4. Medio I,0.047259,0.078391
202212,202402,14,260433545.970000,0.002860,0.046020,4. Medio I,0.050119,0.078391
202212,202403,15,260433545.970000,0.003771,0.046020,4. Medio I,0.053890,0.078391
202212,202404,16,260433545.970000,0.003511,0.046020,4. Medio I,0.057401,0.078391
202212,202405,17,260433545.970000,0.002751,0.046020,4. Medio I,0.060152,0.078391
202212,202406,18,260433545.970000,0.002288,0.046020,4. Medio I,0.062440,0.078391
202212,202407,19,260433545.970000,0.001805,0.046020,4. Medio I,0.064245,0.078391
202212,202408,20,260433545.970000,0.001134,0.046020,4. Medio I,0.065379,0.078391
202212,202409,21,260433545.970000,0.001309,0.046020,4. Medio I,0.066688,0.078391
202212,202410,22,260433545.970000,0.001399,0.046020,4. Medio I,0.068087,0.078391
202212,202411,23,260433545.970000,0.001780,0.046020,4. Medio I,0.069867,0.078391
202212,202412,24,260433545.970000,0.001439,0.046020,4. Medio I,0.071306,0.078391
202212,202501,25,260433545.970000,0.001123,0.046020,4. Medio I,0.072429,0.078391
202212,202502,26,260433545.970000,0.000523,0.046020,4. Medio I,0.072952,0.078391
202212,202503,27,260433545.970000,0.001208,0.046020,4. Medio I,0.074160,0.078391
202212,202504,28,260433545.970000,0.001559,0.046020,4. Medio I,0.075719,0.078391
202212,202505,29,260433545.970000,0.001134,0.046020,4. Medio I,0.076853,0.078391
202212,202506,30,260433545.970000,0.001538,0.046020,4. Medio I,0.078391,0.078391
202212,202507,31,260433545.970000,0.000623,0.046020,4. Medio I,0.079014,0.078391
202212,202508,32,260433545.970000,0.001285,0.046020,4. Medio I,0.080299,0.078391
202212,202509,33,260433545.970000,0.000117,0.046020,4. Medio I,0.080416,0.078391
202212,202510,34,260433545.970000,0.000120,0.046020,4. Medio I,0.080536,0.078391
202301,202301,0,271329914.370000,0.010222,0.051507,3. Medio II,0.010222,0.068612
202301,202302,1,271329914.370000,-0.001333,0.051507,3. Medio II,0.008889,0.068612
202301,202303,2,271329914.370000,0.000669,0.051507,3. Medio II,0.009558,0.068612
202301,202304,3,271329914.370000,0.002168,0.051507,3. Medio II,0.011726,0.068612
202301,202305,4,271329914.370000,0.003549,0.051507,3. Medio II,0.015275,0.068612
202301,202306,5,271329914.370000,0.005578,0.051507,3. Medio II,0.020853,0.068612
202301,202307,6,271329914.370000,0.004754,0.051507,3. Medio II,0.025607,0.068612
202301,202308,7,271329914.370000,0.004571,0.051507,3. Medio II,0.030178,0.068612
202301,202309,8,271329914.370000,0.002930,0.051507,3. Medio II,0.033108,0.068612
202301,202310,9,271329914.370000,0.002995,0.051507,3. Medio II,0.036103,0.068612
202301,202311,10,271329914.370000,0.002320,0.051507,3. Medio II,0.038423,0.068612
202301,202312,11,271329914.370000,0.002850,0.051507,3. Medio II,0.041273,0.068612
202301,202401,12,271329914.370000,0.001993,0.051507,3. Medio II,0.043266,0.068612
202301,202402,13,271329914.370000,0.000992,0.051507,3. Medio II,0.044258,0.068612
202301,202403,14,271329914.370000,0.002433,0.051507,3. Medio II,0.046691,0.068612
202301,202404,15,271329914.370000,0.002327,0.051507,3. Medio II,0.049018,0.068612
202301,202405,16,271329914.370000,0.002933,0.051507,3. Medio II,0.051951,0.068612
202301,202406,17,271329914.370000,0.002375,0.051507,3. Medio II,0.054326,0.068612
202301,202407,18,271329914.370000,0.002595,0.051507,3. Medio II,0.056921,0.068612
202301,202408,19,271329914.370000,0.002063,0.051507,3. Medio II,0.058984,0.068612
202301,202409,20,271329914.370000,0.000716,0.051507,3. Medio II,0.059700,0.068612
202301,202410,21,271329914.370000,0.000882,0.051507,3. Medio II,0.060582,0.068612
202301,202411,22,271329914.370000,0.000556,0.051507,3. Medio II,0.061138,0.068612
202301,202412,23,271329914.370000,0.001308,0.051507,3. Medio II,0.062446,0.068612
202301,202501,24,271329914.370000,0.000802,0.051507,3. Medio II,0.063248,0.068612
202301,202502,25,271329914.370000,0.000918,0.051507,3. Medio II,0.064166,0.068612
202301,202503,26,271329914.370000,0.000752,0.051507,3. Medio II,0.064918,0.068612
202301,202504,27,271329914.370000,0.000645,0.051507,3. Medio II,0.065563,0.068612
202301,202505,28,271329914.370000,0.001168,0.051507,3. Medio II,0.066731,0.068612
202301,202506,29,271329914.370000,0.000769,0.051507,3. Medio II,0.067500,0.068612
202301,202507,30,271329914.370000,0.001112,0.051507,3. Medio II,0.068612,0.068612
202301,202508,31,271329914.370000,0.000853,0.051507,3. Medio II,0.069465,0.068612
202301,202509,32,271329914.370000,0.000443,0.051507,3. Medio II,0.069908,0.068612
202301,202510,33,271329914.370000,0.000367,0.051507,3. Medio II,0.070275,0.068612
202302,202302,0,257328007.980000,0.010038,0.054527,3. Medio II,0.010038,0.066846
202302,202303,1,257328007.980000,-0.001266,0.054527,3. Medio II,0.008772,0.066846
202302,202304,2,257328007.980000,0.000323,0.054527,3. Medio II,0.009095,0.066846
202302,202305,3,257328007.980000,0.002886,0.054527,3. Medio II,0.011981,0.066846
202302,202306,4,257328007.980000,0.002783,0.054527,3. Medio II,0.014764,0.066846
202302,202307,5,257328007.980000,0.004416,0.054527,3. Medio II,0.019180,0.066846
202302,202308,6,257328007.980000,0.003683,0.054527,3. Medio II,0.022863,0.066846
202302,202309,7,257328007.980000,0.002767,0.054527,3. Medio II,0.025630,0.066846
202302,202310,8,257328007.980000,0.005167,0.054527,3. Medio II,0.030797,0.066846
202302,202311,9,257328007.980000,0.002763,0.054527,3. Medio II,0.033560,0.066846
202302,202312,10,257328007.980000,0.003716,0.054527,3. Medio II,0.037276,0.066846
202302,202401,11,257328007.980000,0.003756,0.054527,3. Medio II,0.041032,0.066846
202302,202402,12,257328007.980000,0.002473,0.054527,3. Medio II,0.043505,0.066846
202302,202403,13,257328007.980000,0.003921,0.054527,3. Medio II,0.047426,0.066846
202302,202404,14,257328007.980000,0.002327,0.054527,3. Medio II,0.049753,0.066846
202302,202405,15,257328007.980000,0.001514,0.054527,3. Medio II,0.051267,0.066846
202302,202406,16,257328007.980000,0.001621,0.054527,3. Medio II,0.052888,0.066846
202302,202407,17,257328007.980000,0.001077,0.054527,3. Medio II,0.053965,0.066846
202302,202408,18,257328007.980000,0.001353,0.054527,3. Medio II,0.055318,0.066846
202302,202409,19,257328007.980000,0.000472,0.054527,3. Medio II,0.055790,0.066846
202302,202410,20,257328007.980000,0.002057,0.054527,3. Medio II,0.057847,0.066846
202302,202411,21,257328007.980000,0.000407,0.054527,3. Medio II,0.058254,0.066846
202302,202412,22,257328007.980000,0.000695,0.054527,3. Medio II,0.058949,0.066846
202302,202501,23,257328007.980000,0.000870,0.054527,3. Medio II,0.059819,0.066846
202302,202502,24,257328007.980000,0.001127,0.054527,3. Medio II,0.060946,0.066846
202302,202503,25,257328007.980000,0.000552,0.054527,3. Medio II,0.061498,0.066846
202302,202504,26,257328007.980000,0.001408,0.054527,3. Medio II,0.062906,0.066846
202302,202505,27,257328007.980000,0.001591,0.054527,3. Medio II,0.064497,0.066846
202302,202506,28,257328007.980000,0.000559,0.054527,3. Medio II,0.065056,0.066846
202302,202507,29,257328007.980000,0.001242,0.054527,3. Medio II,0.066298,0.066846
202302,202508,30,257328007.980000,0.000548,0.054527,3. Medio II,0.066846,0.066846
202302,202509,31,257328007.980000,0.000847,0.054527,3. Medio II,0.067693,0.066846
202302,202510,32,257328007.980000,0.000354,0.054527,3. Medio II,0.068047,0.066846
202303,202303,0,225402233.500000,0.010020,0.052347,3. Medio II,0.010020,0.063347
202303,202304,1,225402233.500000,-0.001076,0.052347,3. Medio II,0.008944,0.063347
202303,202305,2,225402233.500000,0.000946,0.052347,3. Medio II,0.009890,0.063347
202303,202306,3,225402233.500000,0.003675,0.052347,3. Medio II,0.013565,0.063347
202303,202307,4,225402233.500000,0.003640,0.052347,3. Medio II,0.017205,0.063347
202303,202308,5,225402233.500000,0.003693,0.052347,3. Medio II,0.020898,0.063347
202303,202309,6,225402233.500000,0.002607,0.052347,3. Medio II,0.023505,0.063347
202303,202310,7,225402233.500000,0.003740,0.052347,3. Medio II,0.027245,0.063347
202303,202311,8,225402233.500000,0.002717,0.052347,3. Medio II,0.029962,0.063347
202303,202312,9,225402233.500000,0.003678,0.052347,3. Medio II,0.033640,0.063347
202303,202401,10,225402233.500000,0.003341,0.052347,3. Medio II,0.036981,0.063347
202303,202402,11,225402233.500000,0.001512,0.052347,3. Medio II,0.038493,0.063347
202303,202403,12,225402233.500000,0.003071,0.052347,3. Medio II,0.041564,0.063347
202303,202404,13,225402233.500000,0.001641,0.052347,3. Medio II,0.043205,0.063347
202303,202405,14,225402233.500000,0.003135,0.052347,3. Medio II,0.046340,0.063347
202303,202406,15,225402233.500000,0.002464,0.052347,3. Medio II,0.048804,0.063347
202303,202407,16,225402233.500000,0.001436,0.052347,3. Medio II,0.050240,0.063347
202303,202408,17,225402233.500000,0.002047,0.052347,3. Medio II,0.052287,0.063347
202303,202409,18,225402233.500000,0.001475,0.052347,3. Medio II,0.053762,0.063347
202303,202410,19,225402233.500000,0.001288,0.052347,3. Medio II,0.055050,0.063347
202303,202411,20,225402233.500000,-0.000097,0.052347,3. Medio II,0.054953,0.063347
202303,202412,21,225402233.500000,0.001557,0.052347,3. Medio II,0.056510,0.063347
202303,202501,22,225402233.500000,0.001142,0.052347,3. Medio II,0.057652,0.063347
202303,202502,23,225402233.500000,0.000124,0.052347,3. Medio II,0.057776,0.063347
202303,202503,24,225402233.500000,0.000731,0.052347,3. Medio II,0.058507,0.063347
202303,202504,25,225402233.500000,0.001355,0.052347,3. Medio II,0.059862,0.063347
202303,202505,26,225402233.500000,0.001010,0.052347,3. Medio II,0.060872,0.063347
202303,202506,27,225402233.500000,0.000094,0.052347,3. Medio II,0.060966,0.063347
202303,202507,28,225402233.500000,0.001004,0.052347,3. Medio II,0.061970,0.063347
202303,202508,29,225402233.500000,0.000789,0.052347,3. Medio II,0.062759,0.063347
202303,202509,30,225402233.500000,0.000588,0.052347,3. Medio II,0.063347,0.063347
202303,202510,31,225402233.500000,0.000233,0.052347,3. Medio II,0.063580,0.063347
202304,202304,0,170856842.210000,0.010012,0.052354,3. Medio II,0.010012,0.068047
202304,202305,1,170856842.210000,-0.001332,0.052354,3. Medio II,0.008680,0.068047
202304,202306,2,170856842.210000,0.000668,0.052354,3. Medio II,0.009348,0.068047
202304,202307,3,170856842.210000,0.004482,0.052354,3. Medio II,0.013830,0.068047
202304,202308,4,170856842.210000,0.002585,0.052354,3. Medio II,0.016415,0.068047
202304,202309,5,170856842.210000,0.002897,0.052354,3. Medio II,0.019312,0.068047
202304,202310,6,170856842.210000,0.003706,0.052354,3. Medio II,0.023018,0.068047
202304,202311,7,170856842.210000,0.003240,0.052354,3. Medio II,0.026258,0.068047
202304,202312,8,170856842.210000,0.002634,0.052354,3. Medio II,0.028892,0.068047
202304,202401,9,170856842.210000,0.002957,0.052354,3. Medio II,0.031849,0.068047
202304,202402,10,170856842.210000,0.003215,0.052354,3. Medio II,0.035064,0.068047
202304,202403,11,170856842.210000,0.003991,0.052354,3. Medio II,0.039055,0.068047
202304,202404,12,170856842.210000,0.004428,0.052354,3. Medio II,0.043483,0.068047
202304,202405,13,170856842.210000,0.002454,0.052354,3. Medio II,0.045937,0.068047
202304,202406,14,170856842.210000,0.003397,0.052354,3. Medio II,0.049334,0.068047
202304,202407,15,170856842.210000,0.002639,0.052354,3. Medio II,0.051973,0.068047
202304,202408,16,170856842.210000,0.001648,0.052354,3. Medio II,0.053621,0.068047
202304,202409,17,170856842.210000,0.001492,0.052354,3. Medio II,0.055113,0.068047
202304,202410,18,170856842.210000,0.001702,0.052354,3. Medio II,0.056815,0.068047
202304,202411,19,170856842.210000,0.000643,0.052354,3. Medio II,0.057458,0.068047
202304,202412,20,170856842.210000,0.000421,0.052354,3. Medio II,0.057879,0.068047
202304,202501,21,170856842.210000,0.000703,0.052354,3. Medio II,0.058582,0.068047
202304,202502,22,170856842.210000,0.001672,0.052354,3. Medio II,0.060254,0.068047
202304,202503,23,170856842.210000,0.001931,0.052354,3. Medio II,0.062185,0.068047
202304,202504,24,170856842.210000,0.001533,0.052354,3. Medio II,0.063718,0.068047
202304,202505,25,170856842.210000,0.001480,0.052354,3. Medio II,0.065198,0.068047
202304,202506,26,170856842.210000,0.000492,0.052354,3. Medio II,0.065690,0.068047
202304,202507,27,170856842.210000,0.001504,0.052354,3. Medio II,0.067194,0.068047
202304,202508,28,170856842.210000,0.000721,0.052354,3. Medio II,0.067915,0.068047
202304,202509,29,170856842.210000,0.000089,0.052354,3. Medio II,0.068004,0.068047
202304,202510,30,170856842.210000,0.000043,0.052354,3. Medio II,0.068047,0.068047
202305,202305,0,228371180.740000,0.010075,0.052654,3. Medio II,0.010075,
202305,202306,1,228371180.740000,-0.001145,0.052654,3. Medio II,0.008930,
202305,202307,2,228371180.740000,0.000700,0.052654,3. Medio II,0.009630,
202305,202308,3,228371180.740000,0.001296,0.052654,3. Medio II,0.010926,
202305,202309,4,228371180.740000,0.001733,0.052654,3. Medio II,0.012659,
202305,202310,5,228371180.740000,0.002897,0.052654,3. Medio II,0.015556,
202305,202311,6,228371180.740000,0.003351,0.052654,3. Medio II,0.018907,
202305,202312,7,228371180.740000,0.002820,0.052654,3. Medio II,0.021727,
202305,202401,8,228371180.740000,0.003554,0.052654,3. Medio II,0.025281,
202305,202402,9,228371180.740000,0.001524,0.052654,3. Medio II,0.026805,
202305,202403,10,228371180.740000,0.004231,0.052654,3. Medio II,0.031036,
202305,202404,11,228371180.740000,0.002083,0.052654,3. Medio II,0.033119,
202305,202405,12,228371180.740000,0.002469,0.052654,3. Medio II,0.035588,
202305,202406,13,228371180.740000,0.002465,0.052654,3. Medio II,0.038053,
202305,202407,14,228371180.740000,0.000382,0.052654,3. Medio II,0.038435,
202305,202408,15,228371180.740000,0.001420,0.052654,3. Medio II,0.039855,
202305,202409,16,228371180.740000,0.001162,0.052654,3. Medio II,0.041017,
202305,202410,17,228371180.740000,0.002383,0.052654,3. Medio II,0.043400,
202305,202411,18,228371180.740000,0.000772,0.052654,3. Medio II,0.044172,
202305,202412,19,228371180.740000,0.001227,0.052654,3. Medio II,0.045399,
202305,202501,20,228371180.740000,0.001501,0.052654,3. Medio II,0.046900,
202305,202502,21,228371180.740000,-0.000086,0.052654,3. Medio II,0.046814,
202305,202503,22,228371180.740000,0.001587,0.052654,3. Medio II,0.048401,
202305,202504,23,228371180.740000,0.001801,0.052654,3. Medio II,0.050202,
202305,202505,24,228371180.740000,0.001887,0.052654,3. Medio II,0.052089,
202305,202506,25,228371180.740000,0.001530,0.052654,3. Medio II,0.053619,
202305,202507,26,228371180.740000,0.001622,0.052654,3. Medio II,0.055241,
202305,202508,27,228371180.740000,0.001027,0.052654,3. Medio II,0.056268,
202305,202509,28,228371180.740000,0.000588,0.052654,3. Medio II,0.056856,
202305,202510,29,228371180.740000,0.001204,0.052654,3. Medio II,0.058060,
202306,202306,0,249973858.520000,0.010008,0.056895,3. Medio II,0.010008,
202306,202307,1,249973858.520000,-0.001242,0.056895,3. Medio II,0.008766,
202306,202308,2,249973858.520000,0.000136,0.056895,3. Medio II,0.008902,
202306,202309,3,249973858.520000,0.001382,0.056895,3. Medio II,0.010284,
202306,202310,4,249973858.520000,0.003044,0.056895,3. Medio II,0.013328,
202306,202311,5,249973858.520000,0.003569,0.056895,3. Medio II,0.016897,
202306,202312,6,249973858.520000,0.003674,0.056895,3. Medio II,0.020571,
202306,202401,7,249973858.520000,0.004468,0.056895,3. Medio II,0.025039,
202306,202402,8,249973858.520000,0.002310,0.056895,3. Medio II,0.027349,
202306,202403,9,249973858.520000,0.002760,0.056895,3. Medio II,0.030109,
202306,202404,10,249973858.520000,0.001522,0.056895,3. Medio II,0.031631,
202306,202405,11,249973858.520000,0.004272,0.056895,3. Medio II,0.035903,
202306,202406,12,249973858.520000,0.002402,0.056895,3. Medio II,0.038305,
202306,202407,13,249973858.520000,0.002883,0.056895,3. Medio II,0.041188,
202306,202408,14,249973858.520000,0.001307,0.056895,3. Medio II,0.042495,
202306,202409,15,249973858.520000,0.001392,0.056895,3. Medio II,0.043887,
202306,202410,16,249973858.520000,0.001201,0.056895,3. Medio II,0.045088,
202306,202411,17,249973858.520000,0.002019,0.056895,3. Medio II,0.047107,
202306,202412,18,249973858.520000,0.002785,0.056895,3. Medio II,0.049892,
202306,202501,19,249973858.520000,0.001934,0.056895,3. Medio II,0.051826,
202306,202502,20,249973858.520000,0.001166,0.056895,3. Medio II,0.052992,
202306,202503,21,249973858.520000,0.002938,0.056895,3. Medio II,0.055930,
202306,202504,22,249973858.520000,0.002304,0.056895,3. Medio II,0.058234,
202306,202505,23,249973858.520000,0.001150,0.056895,3. Medio II,0.059384,
202306,202506,24,249973858.520000,0.001211,0.056895,3. Medio II,0.060595,
202306,202507,25,249973858.520000,0.001239,0.056895,3. Medio II,0.061834,
202306,202508,26,249973858.520000,0.001754,0.056895,3. Medio II,0.063588,
202306,202509,27,249973858.520000,0.001012,0.056895,3. Medio II,0.064600,
202306,202510,28,249973858.520000,0.000406,0.056895,3. Medio II,0.065006,
202307,202307,0,233581924.200000,0.010002,0.051300,3. Medio II,0.010002,
202307,202308,1,233581924.200000,-0.001154,0.051300,3. Medio II,0.008848,
202307,202309,2,233581924.200000,-0.000101,0.051300,3. Medio II,0.008747,
202307,202310,3,233581924.200000,0.001597,0.051300,3. Medio II,0.010344,
202307,202311,4,233581924.200000,0.002570,0.051300,3. Medio II,0.012914,
202307,202312,5,233581924.200000,0.002657,0.051300,3. Medio II,0.015571,
202307,202401,6,233581924.200000,0.003790,0.051300,3. Medio II,0.019361,
202307,202402,7,233581924.200000,0.002772,0.051300,3. Medio II,0.022133,
202307,202403,8,233581924.200000,0.002647,0.051300,3. Medio II,0.024780,
202307,202404,9,233581924.200000,0.002665,0.051300,3. Medio II,0.027445,
202307,202405,10,233581924.200000,0.003573,0.051300,3. Medio II,0.031018,
202307,202406,11,233581924.200000,0.003115,0.051300,3. Medio II,0.034133,
202307,202407,12,233581924.200000,0.002371,0.051300,3. Medio II,0.036504,
202307,202408,13,233581924.200000,0.003214,0.051300,3. Medio II,0.039718,
202307,202409,14,233581924.200000,0.001000,0.051300,3. Medio II,0.040718,
202307,202410,15,233581924.200000,0.002630,0.051300,3. Medio II,0.043348,
202307,202411,16,233581924.200000,0.001400,0.051300,3. Medio II,0.044748,
202307,202412,17,233581924.200000,0.002557,0.051300,3. Medio II,0.047305,
202307,202501,18,233581924.200000,0.000800,0.051300,3. Medio II,0.048105,
202307,202502,19,233581924.200000,0.000976,0.051300,3. Medio II,0.049081,
202307,202503,20,233581924.200000,0.002301,0.051300,3. Medio II,0.051382,
202307,202504,21,233581924.200000,0.001637,0.051300,3. Medio II,0.053019,
202307,202505,22,233581924.200000,0.001513,0.051300,3. Medio II,0.054532,
202307,202506,23,233581924.200000,0.001297,0.051300,3. Medio II,0.055829,
202307,202507,24,233581924.200000,0.001264,0.051300,3. Medio II,0.057093,
202307,202508,25,233581924.200000,0.001247,0.051300,3. Medio II,0.058340,
